,age,income,membership_days,gender_F,gender_M,gender_O,offer_completed_after_view,reward,difficulty,duration,offer_type,email,mobile,social,web
2616,53.0,95000.0,190,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
35789,57.0,111000.0,768,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
2298,28.0,65000.0,187,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
38717,59.0,61000.0,134,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
39456,68.0,44000.0,101,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
2151,57.0,70000.0,673,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
9873,58.0,88000.0,1045,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
4561,78.0,77000.0,426,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
39198,79.0,78000.0,837,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
31979,36.0,52000.0,1793,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
2207,52.0,31000.0,1030,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
23759,38.0,59000.0,70,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
10011,21.0,47000.0,1723,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
37281,60.0,30000.0,167,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
8316,42.0,59000.0,364,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
22860,59.0,75000.0,372,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
42927,58.0,103000.0,153,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
41183,59.0,33000.0,303,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
43706,43.0,60000.0,1047,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
44578,71.0,85000.0,844,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
22194,79.0,95000.0,881,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
3553,24.0,40000.0,204,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
43373,52.0,53000.0,191,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
5127,70.0,80000.0,351,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
18624,64.0,85000.0,1032,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
16064,52.0,46000.0,296,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
32221,68.0,36000.0,199,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
32951,67.0,91000.0,423,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
41766,24.0,42000.0,319,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
42385,50.0,68000.0,21,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
39020,52.0,87000.0,76,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
8855,54.0,102000.0,224,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
42089,49.0,97000.0,711,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
21802,64.0,103000.0,747,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
45249,77.0,75000.0,206,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
33602,51.0,79000.0,92,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
16726,60.0,47000.0,146,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
44779,27.0,43000.0,959,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
30689,45.0,46000.0,124,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
25124,53.0,71000.0,58,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
37235,56.0,47000.0,1368,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
28539,54.0,117000.0,312,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
17010,68.0,118000.0,281,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
33391,65.0,116000.0,793,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
9859,45.0,74000.0,877,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
28919,67.0,67000.0,276,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
4377,71.0,56000.0,158,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
14216,36.0,39000.0,290,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
46689,72.0,70000.0,362,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
13512,48.0,98000.0,1055,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
43804,55.0,80000.0,277,0,0,1,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
13373,80.0,100000.0,473,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
40246,36.0,50000.0,944,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
25987,61.0,98000.0,1397,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
20854,94.0,51000.0,728,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
26401,54.0,61000.0,188,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
17977,31.0,54000.0,10,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
10044,45.0,62000.0,10,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
45887,44.0,50000.0,353,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
23975,28.0,34000.0,701,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
33299,47.0,77000.0,445,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
14785,48.0,53000.0,454,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
16777,48.0,33000.0,136,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
10701,51.0,50000.0,634,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
12097,53.0,105000.0,182,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
43190,55.0,75000.0,284,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
18182,45.0,50000.0,1065,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
5821,38.0,49000.0,280,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
43565,100.0,63000.0,1017,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
11880,51.0,75000.0,581,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
23783,43.0,66000.0,835,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
32205,65.0,59000.0,1692,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
13844,35.0,61000.0,273,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
18479,94.0,80000.0,50,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
7556,88.0,57000.0,542,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
39136,23.0,38000.0,1564,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
31119,47.0,62000.0,1442,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
30138,63.0,116000.0,854,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
22379,57.0,91000.0,245,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
41671,57.0,71000.0,996,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
43715,52.0,74000.0,1056,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
9620,51.0,77000.0,45,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
3535,49.0,102000.0,193,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
3840,67.0,87000.0,436,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
29685,48.0,100000.0,145,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
44162,58.0,51000.0,838,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
3616,50.0,31000.0,247,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
115,79.0,48000.0,1198,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
42573,43.0,50000.0,36,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
34504,40.0,40000.0,177,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
7801,74.0,67000.0,594,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
40419,69.0,99000.0,876,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
19546,41.0,48000.0,662,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
9325,54.0,41000.0,619,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
4034,86.0,55000.0,680,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
42394,48.0,60000.0,318,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
54,59.0,41000.0,1282,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
13455,49.0,65000.0,353,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
46738,20.0,34000.0,253,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
22013,59.0,46000.0,46,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
17958,62.0,65000.0,106,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
34600,55.0,67000.0,478,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
45575,82.0,74000.0,921,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
44691,48.0,34000.0,358,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
10198,57.0,95000.0,282,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
35386,76.0,54000.0,588,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
35436,45.0,32000.0,247,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
38730,53.0,62000.0,196,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
16492,51.0,67000.0,256,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
16605,50.0,53000.0,741,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
14946,74.0,39000.0,935,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
42871,63.0,82000.0,712,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
11951,56.0,38000.0,309,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
3072,49.0,52000.0,411,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
43437,71.0,44000.0,866,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
21616,42.0,47000.0,135,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
17487,48.0,54000.0,731,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
36163,59.0,40000.0,1482,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
24267,38.0,62000.0,70,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
9171,64.0,71000.0,320,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
21736,59.0,79000.0,412,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
29407,31.0,46000.0,539,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
3187,100.0,118000.0,324,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
29994,23.0,37000.0,1529,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
7178,26.0,31000.0,912,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
37857,39.0,60000.0,364,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
28882,51.0,116000.0,928,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
8883,60.0,87000.0,353,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
11015,43.0,87000.0,468,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
31416,57.0,96000.0,419,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
20807,54.0,120000.0,277,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
14166,48.0,70000.0,7,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
33166,75.0,58000.0,661,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
2198,60.0,56000.0,1446,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
43353,48.0,94000.0,398,0,0,1,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
45334,58.0,109000.0,593,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
11259,54.0,61000.0,486,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
1797,51.0,106000.0,490,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
10376,32.0,68000.0,244,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
18996,81.0,53000.0,1028,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
19390,56.0,96000.0,20,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
27026,46.0,96000.0,1429,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
11301,37.0,52000.0,837,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
14132,47.0,66000.0,697,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
23585,91.0,95000.0,705,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
31796,51.0,58000.0,359,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
19836,35.0,60000.0,562,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
945,61.0,32000.0,149,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
38025,73.0,94000.0,14,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
8981,23.0,62000.0,202,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
14616,60.0,78000.0,83,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
10948,58.0,36000.0,80,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
42285,50.0,74000.0,1157,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
23873,55.0,79000.0,317,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
3354,40.0,41000.0,758,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
24758,61.0,60000.0,538,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
9882,30.0,48000.0,829,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
36427,25.0,52000.0,1137,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
17961,35.0,49000.0,1059,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
36201,55.0,62000.0,221,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
14069,40.0,69000.0,756,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
9212,51.0,75000.0,297,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
11577,77.0,51000.0,350,0,0,1,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
2700,88.0,71000.0,488,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
35719,78.0,50000.0,414,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
14409,20.0,31000.0,166,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34098,74.0,66000.0,501,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
13834,49.0,33000.0,1406,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
13859,74.0,92000.0,851,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
33384,30.0,32000.0,1722,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
5297,20.0,59000.0,1434,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
22131,57.0,77000.0,321,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
35560,54.0,82000.0,30,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
27432,60.0,36000.0,27,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
7740,59.0,68000.0,348,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
10862,64.0,55000.0,837,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
31850,39.0,54000.0,1100,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
11935,24.0,68000.0,218,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
32446,56.0,103000.0,493,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
32109,51.0,54000.0,354,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
28807,63.0,72000.0,855,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
3966,71.0,72000.0,510,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
27369,70.0,119000.0,701,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
45934,38.0,50000.0,65,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
39010,49.0,54000.0,772,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
7131,19.0,62000.0,287,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
36860,51.0,51000.0,1004,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
11316,85.0,70000.0,240,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
32344,55.0,73000.0,582,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
13843,62.0,43000.0,541,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
17902,27.0,38000.0,21,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
41091,22.0,42000.0,302,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
15704,67.0,59000.0,148,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
24524,36.0,41000.0,88,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
13784,89.0,119000.0,907,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
7697,65.0,48000.0,359,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
25339,74.0,84000.0,22,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
11084,37.0,57000.0,891,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
39714,39.0,99000.0,974,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
24075,34.0,34000.0,359,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
10946,39.0,71000.0,455,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
23131,58.0,81000.0,688,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
15187,30.0,66000.0,199,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
7059,59.0,90000.0,874,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
10934,47.0,93000.0,116,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
35028,49.0,80000.0,263,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
39170,96.0,87000.0,257,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
27739,59.0,59000.0,672,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
15772,80.0,74000.0,289,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
37872,75.0,76000.0,640,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
45296,34.0,70000.0,166,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
12854,30.0,65000.0,420,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
27538,59.0,40000.0,1552,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
40982,41.0,84000.0,230,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
34505,40.0,40000.0,177,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
24390,59.0,81000.0,317,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
36380,41.0,85000.0,70,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
1340,47.0,35000.0,236,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
24031,66.0,53000.0,676,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
14574,24.0,73000.0,271,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
40547,42.0,68000.0,229,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
15812,45.0,75000.0,64,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
42881,59.0,102000.0,281,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
15974,23.0,32000.0,1026,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
16359,49.0,93000.0,613,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
22721,22.0,44000.0,465,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
23619,65.0,97000.0,1018,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
15685,54.0,73000.0,340,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
31774,24.0,64000.0,335,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
13551,72.0,64000.0,875,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
31481,19.0,56000.0,809,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
13058,50.0,58000.0,1654,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
5294,82.0,74000.0,241,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
25849,60.0,40000.0,308,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
32903,58.0,33000.0,34,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
12990,57.0,54000.0,583,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
27700,55.0,101000.0,1008,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
13355,56.0,68000.0,227,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
20618,53.0,96000.0,1046,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
12745,73.0,78000.0,668,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
33822,37.0,83000.0,511,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
22918,55.0,82000.0,167,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
20760,85.0,75000.0,969,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
33548,71.0,75000.0,727,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
12627,47.0,53000.0,1188,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
45390,24.0,33000.0,345,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
30690,45.0,46000.0,124,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
46516,66.0,92000.0,675,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
17759,74.0,83000.0,420,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
5076,39.0,70000.0,307,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
32849,61.0,54000.0,114,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
688,78.0,101000.0,417,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
5765,27.0,39000.0,1327,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
31061,52.0,35000.0,1553,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
19937,42.0,48000.0,829,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
30706,78.0,117000.0,1058,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
14719,60.0,60000.0,18,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
44458,53.0,67000.0,262,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
39882,58.0,50000.0,692,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18001,48.0,85000.0,691,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
